epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_level_mae,learning_rate,epoch_seconds
28,0.35155786957059587,0.975,0.9931534025404188,0.6722222222222223,0.6722222222222222,0.6717545425249746,0.3277777777777778,1.4993957297813742e-05,16.107401799992658
29,0.33737755332674296,0.9797619047619047,0.9699000279108684,0.6722222222222223,0.6722222222222222,0.6728660456430634,0.3277777777777778,1.3984337282619028e-05,16.00798679998843
30,0.34783438103539605,0.9726190476190476,0.9694335063298544,0.6888888888888889,0.688888888888889,0.6917859557616151,0.31666666666666665,1.2982101423829512e-05,16.235388400004013
31,0.32748784848621915,0.986904761904762,0.9357271724277072,0.6722222222222223,0.6722222222222222,0.6764382780325834,0.3277777777777778,1.199213251380482e-05,21.40044389999821
32,0.3294305259273166,0.9821428571428571,0.9463853544659084,0.6666666666666666,0.6666666666666666,0.6631492321066358,0.3333333333333333,1.1019253581563263e-05,26.63734359999944
33,0.33204132403646197,0.9821428571428571,0.9721599843766954,0.6944444444444444,0.6944444444444445,0.700303230837582,0.3055555555555556,1.0068204395469275e-05,24.65740270000242
34,0.32369101501646497,0.9880952380952381,0.9876400921079848,0.6833333333333333,0.6833333333333332,0.6676244035285621,0.31666666666666665,9.143618371558376e-06,25.36332279999624
35,0.32619198787780035,0.9833333333333333,0.9711299313439263,0.6777777777777778,0.6777777777777777,0.6820729023911398,0.3277777777777778,8.250000000000004e-06,25.965797299999394
36,0.31598646300179617,0.9892857142857143,0.9678539541032579,0.6833333333333333,0.6833333333333332,0.6737116749295226,0.32222222222222224,7.391702899674173e-06,27.918028600004618
37,0.3284298803125109,0.9821428571428571,0.9917310131920709,0.6666666666666666,0.6666666666666666,0.6730462519936203,0.3333333333333333,6.572908607777955e-06,24.659632599999895
38,0.30628763692719596,0.9916666666666667,1.0405978918075562,0.6944444444444444,0.6944444444444443,0.6901868930854439,0.3055555555555556,5.79760620779656e-06,24.276284199993825
