epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_level_mae,learning_rate,epoch_seconds
1,1.1278030633926392,0.3476190476190476,1.1073506116867065,0.34444444444444444,0.3444444444444444,0.31917111588861863,0.7555555555555555,4.800000000000001e-06,58.46279189999768
2,1.0589778843380155,0.4452380952380952,1.0577121125327216,0.4222222222222222,0.4222222222222222,0.4079323922020552,0.6222222222222222,8.6e-06,12.925406400005159
3,0.9878383647827875,0.525,0.9743031846152411,0.55,0.5499999999999999,0.5504437597610633,0.48333333333333334,1.2400000000000002e-05,12.921278699999675
4,0.8582172104290553,0.6238095238095238,0.8738447335031297,0.5888888888888889,0.5888888888888889,0.5875027013676638,0.4222222222222222,1.62e-05,12.806749100003799
5,0.7812686511448451,0.669047619047619,0.9111114554935031,0.5333333333333333,0.5333333333333333,0.5406889652858237,0.4722222222222222,2e-05,12.900069099996472
6,0.7512487343379429,0.7023809523809523,0.8187786499659221,0.6333333333333333,0.6333333333333333,0.6075712727839228,0.36666666666666664,1.997685847746833e-05,12.785973700003524
7,0.6831067034176418,0.7547619047619047,0.8684276580810547,0.5944444444444444,0.5944444444444444,0.5745045844424727,0.4388888888888889,1.990754665304492e-05,12.849967499998456
8,0.6551456116494678,0.780952380952381,0.8313749180899725,0.6166666666666667,0.6166666666666667,0.6078680188244624,0.3888888888888889,1.9792402206971155e-05,12.959900899993954
9,0.6058512102989924,0.8130952380952381,0.8218943807813857,0.6388888888888888,0.6388888888888888,0.6293058974167723,0.3611111111111111,1.963198611141403e-05,12.890213099999528
10,0.551370298294794,0.8404761904761905,0.8392407708697849,0.6611111111111111,0.6611111111111111,0.6467291297774496,0.3611111111111111,1.942707989746613e-05,12.903034100003424
11,0.5529490499269395,0.8261904761904761,0.8365849335988362,0.6388888888888888,0.638888888888889,0.6078077490387089,0.37222222222222223,1.917868184760471e-05,12.901787700000568
12,0.4938628897780464,0.9023809523809524,0.8676603926552666,0.6444444444444445,0.6444444444444445,0.6477411520101439,0.3611111111111111,1.8888002132159808e-05,12.847373199998401
13,0.4670621633529663,0.9119047619047619,0.9289466142654419,0.6055555555555555,0.6055555555555555,0.5912893745154252,0.42777777777777776,1.8556456913486047e-05,12.892434499997762
14,0.4418335488864354,0.9297619047619048,0.9051653464635213,0.6333333333333333,0.6333333333333334,0.6352541768238301,0.37222222222222223,1.8185661446562e-05,12.999101199995494
15,0.40532391440300714,0.9416666666666667,0.89262269337972,0.6833333333333333,0.6833333333333335,0.6715593500886171,0.3277777777777778,1.777742220963029e-05,12.759270200003812
16,0.40139910323279243,0.95,0.9337163050969441,0.6555555555555556,0.6555555555555556,0.6483884655610339,0.37222222222222223,1.7333728103217188e-05,12.769087100001343
17,0.39105993395759947,0.9511904761904761,0.9920969247817993,0.6611111111111111,0.6611111111111111,0.6218807032760522,0.34444444444444444,1.6856740760409155e-05,25.82488060000469
18,0.3815450350443522,0.9642857142857143,0.9910969442791409,0.6555555555555556,0.6555555555555556,0.6526332971888955,0.35,1.6348784015593756e-05,30.569687799994426
19,0.38472416627974737,0.9535714285714286,0.9180950111813015,0.6777777777777778,0.6777777777777777,0.6660404964941095,0.3277777777777778,1.5812332582972095e-05,30.358904599997913
20,0.37334846116247633,0.9607142857142857,0.9800740321477254,0.6666666666666666,0.6666666666666666,0.6507382180942552,0.34444444444444444,1.525e-05,30.633600000001024
21,0.36934275996117366,0.9678571428571429,0.9334214528401693,0.6944444444444444,0.6944444444444445,0.680199089572595,0.3111111111111111,1.4664525894496237e-05,29.375079699995695
