epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_level_mae,learning_rate,epoch_seconds
1,1.1102498088564192,0.36666666666666664,1.0664199696646797,0.38333333333333336,0.3833333333333333,0.36095758521988025,0.6611111111111111,2.0800000000000004e-05,51.61763649999921
2,0.9338901122411092,0.5511904761904762,0.8930219610532125,0.5888888888888889,0.5888888888888889,0.5697928287012749,0.45,4.0600000000000004e-05,13.304834899994603
3,0.8898170034090678,0.611904761904762,0.808117417494456,0.6277777777777778,0.6277777777777779,0.6234803537770045,0.37777777777777777,6.04e-05,12.91595850000158
4,0.75322406348728,0.7011904761904761,0.826270940568712,0.5888888888888889,0.5888888888888889,0.5749462407447382,0.4222222222222222,8.020000000000001e-05,12.91518470000301
5,0.7534437815348307,0.694047619047619,0.8629835963249206,0.65,0.65,0.6566600467289719,0.35555555555555557,0.0001,12.984729299998435
6,0.7086417260624114,0.7511904761904762,0.9055314977963765,0.55,0.55,0.5471986096943594,0.45,9.98794204878613e-05,13.040262200003781
7,0.6611713125592187,0.7583333333333333,0.8286030345492893,0.6388888888888888,0.6388888888888888,0.6333939915454678,0.37222222222222223,9.951826940270775e-05,12.784683999998379
8,0.6000402808189392,0.8345238095238096,0.8742153856489393,0.6388888888888888,0.638888888888889,0.590331795209844,0.3888888888888889,9.891830623632339e-05,12.747499999997672
9,0.5579388187045142,0.830952380952381,0.8800046708848741,0.6111111111111112,0.6111111111111112,0.6032384282384283,0.4111111111111111,9.808245394894679e-05,12.901509299997997
10,0.507476932661874,0.8845238095238095,0.8828543451097276,0.6666666666666666,0.6666666666666666,0.6627700994307165,0.34444444444444444,9.701478472890248e-05,12.971247400004358
11,0.46136480342774167,0.9047619047619048,1.0522759940889146,0.6388888888888888,0.638888888888889,0.568385539365384,0.39444444444444443,9.572050015330874e-05,12.977204299997538
12,0.46009983108157204,0.9,0.9257542848587036,0.6611111111111111,0.6611111111111111,0.6676901406252439,0.35,9.420590584651689e-05,12.965336200002639
13,0.4188210422084445,0.9428571428571428,1.0726660119162665,0.5722222222222222,0.5722222222222223,0.5796619872560732,0.43333333333333335,9.247838075974309e-05,12.949754799999937
14,0.41546445801144555,0.9321428571428572,0.9775293774074978,0.6111111111111112,0.6111111111111112,0.6093882195529631,0.39444444444444443,9.05463412215599e-05,12.86255930000334
15,0.3906188141731989,0.9547619047619048,0.9762356970045302,0.65,0.65,0.6344444444444445,0.37777777777777777,8.84191999343894e-05,12.969266400003107
16,0.3693954694838751,0.9619047619047619,1.0310647302203708,0.6555555555555556,0.6555555555555556,0.6570025062656641,0.35555555555555557,8.610732011676324e-05,12.907467199998791
17,0.38048546654837473,0.9607142857142857,0.9548951281441582,0.6388888888888888,0.6388888888888888,0.6379428459581131,0.37222222222222223,8.362196501476348e-05,12.86812920000375
18,0.34638393237477255,0.9726190476190476,0.9814671463436551,0.6555555555555556,0.6555555555555556,0.6448599192154144,0.3611111111111111,8.097524302862009e-05,12.896676900003513
19,0.4015625590369815,0.9452380952380952,1.0054278082317776,0.6611111111111111,0.6611111111111111,0.6468968968968968,0.35,7.818004872180197e-05,12.940168000000995
20,0.3357654651006063,0.9761904761904762,1.1050023661719428,0.6333333333333333,0.6333333333333333,0.6008617042403102,0.38333333333333336,7.525e-05,13.728038100001868
