epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_level_mae,learning_rate,epoch_seconds
1,1.124302958306812,0.35119047619047616,1.1031027264065212,0.3388888888888889,0.33888888888888885,0.304323780794369,0.7555555555555555,6.800000000000001e-06,51.78664539999954
2,1.0457208043053037,0.4488095238095238,1.0332142326566909,0.4388888888888889,0.4388888888888889,0.4308378146676019,0.6055555555555555,1.2600000000000001e-05,13.235893299999589
3,0.9445584592365083,0.5523809523809524,0.9201649175749884,0.5555555555555556,0.5555555555555555,0.5577339682984336,0.45555555555555555,1.84e-05,12.973321000001306
4,0.8122283135141645,0.6440476190476191,0.8560103058815003,0.6,0.6000000000000001,0.5872946925478485,0.4166666666666667,2.4200000000000002e-05,12.935347499998898
5,0.7516108064424424,0.6892857142857143,0.8317621787389119,0.6111111111111112,0.6111111111111112,0.613945773358709,0.39444444444444443,3e-05,12.856379600001674
6,0.7314802635283697,0.7071428571428572,0.8519369681676229,0.6277777777777778,0.6277777777777778,0.5864505864505865,0.37222222222222223,2.996467872876745e-05,12.925306199998886
7,0.6511376664752052,0.7880952380952381,0.9021767457326253,0.5944444444444444,0.5944444444444444,0.5656901052584505,0.42777777777777776,2.985888699675277e-05,12.807155900001817
8,0.6372554080826895,0.7833333333333333,0.8317264901267157,0.6555555555555556,0.6555555555555556,0.6490522683633356,0.34444444444444444,2.9683140210640184e-05,12.81876209999973
9,0.5770006895065307,0.8333333333333334,0.8215168820487129,0.6555555555555556,0.6555555555555556,0.6547343704365621,0.34444444444444444,2.9438294591105624e-05,12.737193400000251
10,0.516854034719013,0.8738095238095238,0.8307319005330404,0.6555555555555556,0.6555555555555556,0.6397743984480115,0.34444444444444444,2.912554300139567e-05,13.001313699998718
11,0.5081201246806554,0.8714285714285714,0.8578648620181614,0.6611111111111111,0.6611111111111111,0.6260661705676304,0.35,2.874640913581771e-05,13.226738900000782
12,0.4547611361458188,0.9119047619047619,0.9646669069925944,0.6222222222222222,0.6222222222222222,0.6287589963663301,0.38333333333333336,2.8302740096454442e-05,26.915465900001436
13,0.42137816860562277,0.9333333333333333,0.9037470287746854,0.6611111111111111,0.6611111111111111,0.649488483469066,0.3611111111111111,2.7796697394268175e-05,28.230213200000435
14,0.4114373002733503,0.9452380952380952,0.9853580077489217,0.6333333333333333,0.6333333333333333,0.6415573989831417,0.36666666666666664,2.7230746418436738e-05,28.497306500001287
15,0.39018789728482567,0.95,1.0078862402174207,0.6333333333333333,0.6333333333333334,0.6354339511621065,0.37222222222222223,2.660764442522518e-05,26.16673820000142
16,0.36546628986086166,0.9666666666666667,0.9359434339735243,0.65,0.65,0.6475445539625647,0.36666666666666664,2.593042710491044e-05,28.545696200002567
17,0.3647405743598938,0.9654761904761905,0.8883261389202541,0.6777777777777778,0.6777777777777777,0.6648874535134077,0.34444444444444444,2.5202393792203446e-05,28.961103800000274
18,0.36942016510736375,0.9666666666666667,1.0041780895657009,0.6388888888888888,0.6388888888888888,0.642007074977467,0.36666666666666664,2.4427091392222046e-05,30.27808350000123
19,0.3493507561229524,0.9738095238095238,1.002995491027832,0.6833333333333333,0.6833333333333332,0.645228902189269,0.3333333333333333,2.360829710032583e-05,29.18500910000148
20,0.3354698323068165,0.9797619047619047,0.9935897747675578,0.7055555555555556,0.7055555555555556,0.6836993970714902,0.3,2.275e-05,28.039286399998673
21,0.35174322298594884,0.975,0.9352510571479797,0.7222222222222222,0.7222222222222223,0.7175005520495565,0.2833333333333333,2.1856381628441622e-05,26.93882229999872
22,0.33131011383874076,0.9821428571428571,0.9792896098560757,0.6777777777777778,0.6777777777777777,0.6860302455210608,0.3277777777777778,2.0931795604530726e-05,28.47700949999853
23,0.36381984863962447,0.9595238095238096,0.9479468133714464,0.6833333333333333,0.6833333333333332,0.6794434225567051,0.32222222222222224,1.9980746418436738e-05,30.87816380000004
24,0.3306042637143816,0.9809523809523809,0.9957617865668402,0.6888888888888889,0.688888888888889,0.677458829426265,0.31666666666666665,1.9007867486195178e-05,31.406573500000377
25,0.31597526641119095,0.9880952380952381,0.9998631795247396,0.7111111111111111,0.7111111111111111,0.7042622849074461,0.3,1.8017898576170493e-05,28.19766140000138
26,0.3220352692263467,0.9904761904761905,1.05512375831604,0.6944444444444444,0.6944444444444445,0.6958344961325587,0.3111111111111111,1.7015662717380978e-05,24.767193299998326
27,0.31444638144402276,0.9916666666666667,1.0695961263444689,0.6777777777777778,0.6777777777777777,0.6746475336045653,0.3277777777777778,1.6006042702186265e-05,30.882097499998054
28,0.3091025244622003,0.9916666666666667,1.043842731581794,0.7,0.7000000000000001,0.6972051370064228,0.3111111111111111,1.4993957297813742e-05,29.335554699999193
29,0.3030871308985211,0.9964285714285714,1.0877742608388266,0.6833333333333333,0.6833333333333332,0.671116196287821,0.3333333333333333,1.3984337282619028e-05,29.997967100000096
